method,patch_id,split,image_name,city,x,y,seconds,iou,dice,precision,recall,f1,n_pred,n_gt,count_err,area_ratio_pred,area_ratio_gt,area_abs_error,selected_c,threshold
SVM,test_austin35_2560_3072,test,austin35.tif,austin,3072,2560,0.056421551999847,0.10298674900867479,0.18674158887445494,0.10463771223500601,0.8671498714051905,0.18674158887445494,7.0,24.0,17.0,67.60444641113281,8.157730102539062,59.44671630859375,0.5,
SVM,test_austin35_3584_3072,test,austin35.tif,austin,3072,3584,0.05577485699996032,0.11602277957973388,0.2079218842171396,0.1163384801987903,0.9771456905878111,0.2079218842171396,5.0,3.0,2.0,71.07810974121094,8.4625244140625,62.61558532714844,0.5,
SVM,test_austin9_0_1024,test,austin9.tif,austin,1024,0,0.05510534599989114,0.30617332152027993,0.4688096387758387,0.3110750593751748,0.9510534090025655,0.46880963877583876,3.0,51.0,48.0,75.00877380371094,24.534225463867188,50.47454833984375,0.5,
SVM,test_austin9_0_2048,test,austin9.tif,austin,2048,0,0.05399718200010284,0.2601798360044726,0.4129249311422075,0.2632819608601157,0.9566759173604688,0.4129249311422076,1.0,49.0,48.0,80.91392517089844,22.267913818359375,58.64601135253906,0.5,
SVM,test_austin9_0_4096,test,austin9.tif,austin,4096,0,0.0570816570000261,0.035108118426989694,0.0678346885740632,0.03520669211402583,0.9261406989165267,0.0678346885740632,4.0,5.0,1.0,65.75851440429688,2.4997711181640625,63.25874328613281,0.5,
SVM,test_austin9_1024_512,test,austin9.tif,austin,512,1024,0.05651495899996917,0.3389403209289995,0.5062814460525499,0.34449328500935134,0.9546013527362165,0.5062814460525499,5.0,64.0,59.0,72.20382690429688,26.056671142578125,46.14715576171875,0.5,
SVM,test_austin9_1024_4096,test,austin9.tif,austin,4096,1024,0.05539386899999954,0.08720873927443878,0.16042685479632648,0.08765995142441337,0.9442667645362555,0.16042685479632646,1.0,20.0,19.0,78.37409973144531,7.2757720947265625,71.09832763671875,0.5,
SVM,test_austin9_1536_0,test,austin9.tif,austin,0,1536,0.05441354200002024,0.2576193497302428,0.4096936800240895,0.2600971230523253,0.9643402860877409,0.4096936800240895,3.0,45.0,42.0,76.82571411132812,20.721054077148438,56.10466003417969,0.5,
SVM,test_austin9_1536_2048,test,austin9.tif,austin,2048,1536,0.05509963899999093,0.3649936498395494,0.5347917184559111,0.37969219597797366,0.9041089311015585,0.5347917184559111,2.0,22.0,20.0,75.64849853515625,31.769561767578125,43.878936767578125,0.5,
SVM,test_austin9_2048_512,test,austin9.tif,austin,512,2048,0.05692496300002858,0.24101939473437647,0.388421640720552,0.2431713231019374,0.9645836848716651,0.388421640720552,1.0,49.0,48.0,80.70793151855469,20.346450805664062,60.361480712890625,0.5,
SVM,test_austin9_2560_0,test,austin9.tif,austin,0,2560,0.05570783500002108,0.2670972266563388,0.4215891583334366,0.269231986663431,0.9711697653618527,0.42158915833343663,4.0,37.0,33.0,72.30911254882812,20.045852661132812,52.26325988769531,0.5,
SVM,test_austin9_2560_1024,test,austin9.tif,austin,1024,2560,0.05770290800001021,0.25355774220589994,0.4045409854989392,0.25493540699862033,0.9791321438205711,0.4045409854989392,3.0,47.0,44.0,76.03645324707031,19.797515869140625,56.23893737792969,0.5,
SVM,test_austin9_3072_2560,test,austin9.tif,austin,2560,3072,0.05415278600003148,0.07233787771510575,0.1349162035929205,0.07250532251842044,0.9690623209625056,0.13491620359292053,1.0,25.0,24.0,80.09223937988281,5.9925079345703125,74.0997314453125,0.5,
SVM,test_austin9_3072_3584,test,austin9.tif,austin,3584,3072,0.05527797299987469,0.2015236918642061,0.3354468883614522,0.2057214623149642,0.9080555748846055,0.3354468883614522,3.0,39.0,36.0,72.59407043457031,16.446304321289062,56.14776611328125,0.5,
SVM,test_austin9_4096_1536,test,austin9.tif,austin,1536,4096,0.05536752900002284,0.30400509011875065,0.46626365559825556,0.30534096435963853,0.9858128834355828,0.46626365559825556,3.0,9.0,6.0,67.45223999023438,20.892333984375,46.559906005859375,0.5,
SVM,test_chicago22_512_0,test,chicago22.tif,chicago,0,512,0.05492364700012331,0.4690518783542039,0.6385776911836337,0.49113256123514454,0.912533507101284,0.6385776911836337,8.0,1.0,7.0,47.85881042480469,25.757980346679688,22.100830078125,0.5,
SVM,test_chicago22_512_4096,test,chicago22.tif,chicago,4096,512,0.055282488999864654,0.28145454545454546,0.4392735527809308,0.3033981238679679,0.7955624867087262,0.43927355278093083,9.0,3.0,6.0,56.44378662109375,21.52557373046875,34.918212890625,0.5,
SVM,test_chicago22_1024_1024,test,chicago22.tif,chicago,1024,1024,0.055115081999929316,0.41354769583075096,0.5851202574211072,0.46336324849198174,0.7936717537245731,0.5851202574211072,4.0,3.0,1.0,64.82124328613281,37.844085693359375,26.977157592773438,0.5,
SVM,test_chicago22_1024_2048,test,chicago22.tif,chicago,2048,1024,0.05661781999992854,0.21482687578919385,0.3536748816980771,0.22862295777636324,0.7807028136698466,0.35367488169807704,5.0,4.0,1.0,53.936004638671875,15.794754028320312,38.14125061035156,0.5,
SVM,test_chicago22_1024_3072,test,chicago22.tif,chicago,3072,1024,0.055921914000009565,0.2714011850819101,0.42693240853700326,0.272669970059356,0.9831439393939394,0.4269324085370032,10.0,6.0,4.0,43.573760986328125,12.0849609375,31.488800048828125,0.5,
SVM,test_chicago22_1536_1536,test,chicago22.tif,chicago,1536,1536,0.05528313700006038,0.7618983895291084,0.8648607593457602,0.8112566449279334,0.9260498839544326,0.8648607593457603,3.0,3.0,0.0,69.60678100585938,60.97831726074219,8.628463745117188,0.5,
SVM,test_chicago22_1536_3072,test,chicago22.tif,chicago,3072,1536,0.05576506500005962,0.5087169028446851,0.6743702571178193,0.5469964610870814,0.879071067470348,0.6743702571178192,10.0,55.0,45.0,50.44708251953125,31.390380859375,19.05670166015625,0.5,
SVM,test_chicago22_2048_1024,test,chicago22.tif,chicago,1024,2048,0.05591053699981785,0.331331498116488,0.4977445491002683,0.43728547799565937,0.5776040614265509,0.4977445491002683,13.0,9.0,4.0,39.89906311035156,30.206298828125,9.692764282226562,0.5,
SVM,test_chicago22_2560_0,test,chicago22.tif,chicago,0,2560,0.05853488799994011,0.5020793149204525,0.6685123880386327,0.7091448334492619,0.6322839054222835,0.6685123880386327,23.0,5.0,18.0,39.4866943359375,44.28672790527344,4.8000335693359375,0.5,
SVM,test_chicago22_3584_0,test,chicago22.tif,chicago,0,3584,0.05917391000002681,0.19166707731730154,0.3216789000310142,0.2526250838944337,0.4426845230191399,0.3216789000310141,16.0,6.0,10.0,35.239410400390625,20.109939575195312,15.129470825195312,0.5,
SVM,test_chicago22_3584_2048,test,chicago22.tif,chicago,2048,3584,0.05767217100014932,0.3710030238692659,0.541214012529623,0.40015960584296173,0.8358457747499638,0.541214012529623,14.0,8.0,6.0,43.97735595703125,21.0540771484375,22.92327880859375,0.5,
SVM,test_chicago27_0_3072,test,chicago27.tif,chicago,3072,0,0.055268974000000526,0.19099777708671664,0.32073574067268823,0.19670361605845477,0.868151715833835,0.32073574067268823,5.0,4.0,1.0,64.31922912597656,14.573287963867188,49.745941162109375,0.5,
SVM,test_chicago27_0_4096,test,chicago27.tif,chicago,4096,0,0.059694681999872046,0.5138080521259851,0.6788285362921612,0.5889351754727725,0.8011072246818156,0.6788285362921612,8.0,5.0,3.0,63.64250183105469,46.78688049316406,16.855621337890625,0.5,
SVM,test_chicago27_512_1024,test,chicago27.tif,chicago,1024,512,0.06106446700005108,0.43293034829599536,0.6042587468551074,0.4449014488065254,0.9414852001564741,0.6042587468551074,16.0,16.0,0.0,49.52659606933594,23.4039306640625,26.122665405273438,0.5,
SVM,test_chicago27_512_3584,test,chicago27.tif,chicago,3584,512,0.0644223519998377,0.32493761696818463,0.49049496792419517,0.5050584989198554,0.4767477858238889,0.49049496792419517,7.0,3.0,4.0,53.50456237792969,56.68182373046875,3.1772613525390625,0.5,
SVM,test_chicago27_1024_1536,test,chicago27.tif,chicago,1536,1024,0.05965487200001007,0.3986214931860133,0.5700205454128505,0.4002300210304942,0.9900183701006291,0.5700205454128505,10.0,27.0,17.0,58.04443359375,23.465347290039062,34.57908630371094,0.5,
SVM,test_chicago27_1024_2048,test,chicago27.tif,chicago,2048,1024,0.057427327999903355,0.5203758922924008,0.6845358373945085,0.5283337097047366,0.9718695640885843,0.6845358373945085,11.0,28.0,17.0,54.0557861328125,29.386138916015625,24.669647216796875,0.5,
SVM,test_chicago27_1024_4096,test,chicago27.tif,chicago,4096,1024,0.05621839900004488,0.1601070576739839,0.2760211768644848,0.16570667638172648,0.8257222448276942,0.2760211768644848,6.0,2.0,4.0,60.73112487792969,12.187576293945312,48.543548583984375,0.5,
SVM,test_chicago27_1536_1536,test,chicago27.tif,chicago,1536,1536,0.05458298200005629,0.24088665566790118,0.38824924833806856,0.24662181104569667,0.9119606064532849,0.38824924833806856,5.0,5.0,0.0,54.4281005859375,14.719009399414062,39.70909118652344,0.5,
SVM,test_chicago27_2048_512,test,chicago27.tif,chicago,512,2048,0.05784730599998511,0.3895128799902332,0.5606466634450643,0.42842232476378816,0.810922282426609,0.5606466634450643,7.0,77.0,70.0,62.49847412109375,33.01887512207031,29.479598999023438,0.5,
SVM,test_chicago27_2560_2560,test,chicago27.tif,chicago,2560,2560,0.05500766599993767,0.47779037411109965,0.6466280772717763,0.550201756468075,0.7840351767292406,0.6466280772717762,7.0,38.0,31.0,61.071014404296875,42.85697937011719,18.214035034179688,0.5,
SVM,test_chicago27_2560_3584,test,chicago27.tif,chicago,3584,2560,0.05494159300019419,0.332678406966035,0.4992628457504733,0.375604991177212,0.7443054098606324,0.49926284575047336,2.0,59.0,57.0,60.5316162109375,30.54656982421875,29.98504638671875,0.5,
SVM,test_chicago27_4096_1024,test,chicago27.tif,chicago,1024,4096,0.05539912000017466,0.27676682382192197,0.43354325732468163,0.33174014990918854,0.6254916720560638,0.4335432573246816,8.0,6.0,2.0,67.84095764160156,35.98060607910156,31.8603515625,0.5,
SVM,test_chicago27_4096_2048,test,chicago27.tif,chicago,2048,4096,0.05698116099983963,0.33566767721280405,0.5026215471699613,0.4007149512273963,0.674037272378353,0.5026215471699613,2.0,9.0,7.0,60.18562316894531,35.78033447265625,24.405288696289062,0.5,
SVM,test_chicago28_0_3072,test,chicago28.tif,chicago,3072,0,0.059326694999981555,0.4344185050331977,0.6057067773580398,0.5079554561239482,0.7500462238219089,0.6057067773580399,12.0,3.0,9.0,45.697021484375,30.947494506835938,14.749526977539062,0.5,
SVM,test_chicago28_1536_1024,test,chicago28.tif,chicago,1024,1536,0.05769268699987151,0.4035330404710721,0.5750246397272316,0.5073563974804927,0.6635212393188664,0.5750246397272316,11.0,1.0,10.0,32.4615478515625,24.82147216796875,7.64007568359375,0.5,
SVM,test_chicago28_1536_3584,test,chicago28.tif,chicago,3584,1536,0.05729195300000356,0.3182857825216321,0.48287827532025934,0.5279352165036414,0.4449073925464642,0.48287827532025934,25.0,4.0,21.0,50.07476806640625,59.41963195800781,9.344863891601562,0.5,
SVM,test_chicago28_2560_2048,test,chicago28.tif,chicago,2048,2560,0.056236241000078735,0.6836139148455397,0.8120791932374314,0.8624200711878288,0.7672911470448113,0.8120791932374315,12.0,7.0,5.0,48.44207763671875,54.44793701171875,6.005859375,0.5,
SVM,test_chicago28_4096_1024,test,chicago28.tif,chicago,1024,4096,0.05539604699993106,0.4343353466432264,0.6056259404883259,0.4498832607657012,0.9262950795330104,0.6056259404883257,6.0,5.0,1.0,42.31681823730469,20.552444458007812,21.764373779296875,0.5,
SVM,test_chicago28_4096_1536,test,chicago28.tif,chicago,1536,4096,0.05609652699990875,0.36492107508532423,0.5347138112912678,0.39291456132292146,0.8366548477809023,0.5347138112912678,5.0,1.0,4.0,59.7930908203125,28.080368041992188,31.712722778320312,0.5,
SVM,test_chicago28_4096_2048,test,chicago28.tif,chicago,2048,4096,0.056997955000042566,0.4409922841188512,0.6120675162233953,0.4808870925133407,0.8416635842426484,0.6120675162233953,7.0,5.0,2.0,57.7606201171875,33.001708984375,24.7589111328125,0.5,
SVM,test_chicago29_512_2560,test,chicago29.tif,chicago,2560,512,0.05425472700017053,0.37784615668083893,0.5484591365280591,0.4667573319373158,0.6648322256443507,0.5484591365280591,4.0,6.0,2.0,67.03872680664062,47.06573486328125,19.972991943359375,0.5,
SVM,test_chicago29_1536_2560,test,chicago29.tif,chicago,2560,1536,0.05540264599994771,0.22023406378128801,0.360970194683505,0.228587626138554,0.8576817266513515,0.36097019468350505,8.0,4.0,4.0,50.46653747558594,13.450241088867188,37.01629638671875,0.5,
SVM,test_chicago29_2048_2560,test,chicago29.tif,chicago,2560,2048,0.05614680500002578,0.23094349392651406,0.37523004925244946,0.28673220647719055,0.5427441435959842,0.37523004925244946,18.0,5.0,13.0,28.481292724609375,15.04669189453125,13.434600830078125,0.5,
SVM,test_chicago29_2048_3072,test,chicago29.tif,chicago,3072,2048,0.056436549999943963,0.5811162465529964,0.7350708688496401,0.6549258783704914,0.8375660092179658,0.7350708688496401,18.0,8.0,10.0,52.288818359375,40.886688232421875,11.402130126953125,0.5,
SVM,test_chicago29_2560_2048,test,chicago29.tif,chicago,2048,2560,0.0559017699999913,0.4841660446108883,0.6524418832635733,0.5967393592552453,0.71961412977049,0.6524418832635733,17.0,13.0,4.0,48.92616271972656,40.57197570800781,8.35418701171875,0.5,
SVM,test_chicago29_2560_2560,test,chicago29.tif,chicago,2560,2560,0.055695292000109475,0.36908974084386376,0.5391753803024899,0.43871243673689675,0.6993150017855404,0.5391753803024899,12.0,10.0,2.0,37.46070861816406,23.500823974609375,13.959884643554688,0.5,
SVM,test_chicago29_3584_512,test,chicago29.tif,chicago,512,3584,0.05666995100000349,0.4107309496143866,0.5822952274870797,0.5196639269962904,0.6620923913043478,0.5822952274870796,15.0,19.0,4.0,50.07972717285156,39.306640625,10.773086547851562,0.5,
SVM,test_chicago29_4096_1024,test,chicago29.tif,chicago,1024,4096,0.05705532299998595,0.5651884222696898,0.7221985726806059,0.7188086732574562,0.7256205971150621,0.722198572680606,12.0,15.0,3.0,45.917510986328125,45.4864501953125,0.431060791015625,0.5,
SVM,test_chicago29_4096_2560,test,chicago29.tif,chicago,2560,4096,0.05562633599993205,0.22687927107061504,0.36984775343483106,0.24721246372384298,0.7339303933794354,0.369847753434831,12.0,3.0,9.0,49.94964599609375,16.824722290039062,33.12492370605469,0.5,
SVM,test_chicago30_0_3584,test,chicago30.tif,chicago,3584,0,0.05897084899993388,0.07590854556129438,0.1411059441333713,0.08854326918305162,0.34724222490366274,0.1411059441333713,2.0,6.0,4.0,38.43421936035156,9.800338745117188,28.633880615234375,0.5,
SVM,test_chicago30_512_1024,test,chicago30.tif,chicago,1024,512,0.0544556099998772,0.24959508946463965,0.399481546572935,0.30722081432674436,0.5709387755102041,0.39948154657293494,5.0,5.0,0.0,56.44798278808594,30.374526977539062,26.073455810546875,0.5,
SVM,test_chicago30_1024_512,test,chicago30.tif,chicago,512,1024,0.05512681599998359,0.2884033394860713,0.44769107723845536,0.29712333285234277,0.9076382985422373,0.44769107723845536,5.0,7.0,2.0,74.02191162109375,24.231719970703125,49.790191650390625,0.5,
SVM,test_chicago30_1024_2560,test,chicago30.tif,chicago,2560,1024,0.05545910599994386,0.007245755036276445,0.014387263485693191,0.007245755036276445,1.0,0.014387263485693193,4.0,2.0,2.0,80.02395629882812,0.579833984375,79.44412231445312,0.5,
SVM,test_chicago30_1536_512,test,chicago30.tif,chicago,512,1536,0.05466438399980689,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,50.89683532714844,0.0,50.89683532714844,0.5,
SVM,test_chicago30_1536_4096,test,chicago30.tif,chicago,4096,1536,0.057850434000101814,0.13085452446745252,0.23142592019795855,0.13717701126946488,0.7395229309435951,0.23142592019795855,10.0,7.0,3.0,31.209564208984375,5.7891845703125,25.420379638671875,0.5,
SVM,test_chicago30_2048_1536,test,chicago30.tif,chicago,1536,2048,0.054153562000010425,0.10118801256993945,0.18377972047441393,0.10555773213186322,0.709670483255389,0.18377972047441396,4.0,2.0,2.0,47.71003723144531,7.0964813232421875,40.613555908203125,0.5,
SVM,test_chicago30_2048_3072,test,chicago30.tif,chicago,3072,2048,0.05622570499986068,0.47757364359605325,0.6464295646662398,0.5460888284242216,0.7919449792800717,0.6464295646662398,8.0,9.0,1.0,69.81925964355469,48.14414978027344,21.67510986328125,0.5,
SVM,test_chicago30_2560_512,test,chicago30.tif,chicago,512,2560,0.053995418999875255,0.35041018580677463,0.5189685171064217,0.3558561161054748,0.9581537887155236,0.5189685171064218,4.0,28.0,24.0,66.02630615234375,24.522018432617188,41.50428771972656,0.5,
SVM,test_chicago30_3072_0,test,chicago30.tif,chicago,0,3072,0.05537842500007173,0.32263993974075034,0.4878726704774857,0.3519863122907289,0.7946531171690041,0.48787267047748567,3.0,24.0,21.0,62.204742431640625,27.553176879882812,34.65156555175781,0.5,
SVM,test_chicago30_3072_3072,test,chicago30.tif,chicago,3072,3072,0.05415851199995814,0.027484743132544502,0.05349907785248544,0.028508415554265816,0.4335647875720843,0.05349907785248544,3.0,4.0,1.0,49.29542541503906,3.2413482666015625,46.0540771484375,0.5,
SVM,test_chicago30_3584_0,test,chicago30.tif,chicago,0,3584,0.054994340000121156,0.13204644964782028,0.23328804165041098,0.13837265901165807,0.7428143071321482,0.233288041650411,9.0,13.0,4.0,47.80616760253906,8.905410766601562,38.9007568359375,0.5,
SVM,test_chicago33_512_512,test,chicago33.tif,chicago,512,512,0.05585509899992758,0.29769102485486526,0.4588010846236056,0.33970741150080763,0.7064751723856543,0.45880108462360564,8.0,5.0,3.0,58.33091735839844,28.048324584960938,30.2825927734375,0.5,
SVM,test_chicago33_512_1536,test,chicago33.tif,chicago,1536,512,0.05551927000010437,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,2.569580078125,0.0,2.569580078125,0.5,
SVM,test_chicago33_512_2560,test,chicago33.tif,chicago,2560,512,0.054761462999977084,0.32311910777004127,0.4884202878977688,0.34417600304539875,0.8407997691123653,0.48842028789776876,7.0,14.0,7.0,58.12110900878906,23.79150390625,34.32960510253906,0.5,
SVM,test_chicago33_512_4096,test,chicago33.tif,chicago,4096,512,0.05739810399995804,0.4086811571951835,0.5802323046741196,0.5073655547991831,0.6775389985818697,0.5802323046741195,26.0,14.0,12.0,42.02842712402344,31.472396850585938,10.5560302734375,0.5,
SVM,test_chicago33_1536_512,test,chicago33.tif,chicago,512,1536,0.05581465799991747,0.47452977072398983,0.6436353882376985,0.4845844632931356,0.9581062238560021,0.6436353882376985,14.0,4.0,10.0,59.50126647949219,30.094146728515625,29.407119750976562,0.5,
SVM,test_chicago33_1536_3072,test,chicago33.tif,chicago,3072,1536,0.0555665859999408,0.39733313442769685,0.5687020863359572,0.4432283666154634,0.7932689554051113,0.5687020863359572,7.0,11.0,4.0,59.600830078125,33.30116271972656,26.299667358398438,0.5,
SVM,test_chicago33_2048_3072,test,chicago33.tif,chicago,3072,2048,0.057020798000166906,0.35577827286095665,0.5248325334351245,0.4253174489403279,0.6851406208220909,0.5248325334351245,8.0,8.0,0.0,50.56037902832031,31.386566162109375,19.173812866210938,0.5,
